contrast,left_model,left_prompt_family,left_run,major_distribution_distance,question_hash,right_model,right_prompt_family,right_run
same_model_different_prompt_family,gemini-2.5-flash-lite,same_definition,P4_same_definition_gemini_flash_lite_seed42,0.0,5827943ef2b2,gemini-2.5-flash-lite,same_elimination,P4_same_elimination_gemini_flash_lite_seed42
different_model_different_prompt_family,gemini-2.5-flash-lite,same_definition,P4_same_definition_gemini_flash_lite_seed42,0.0,5827943ef2b2,gpt-4o-mini,same_elimination,P4_same_elimination_gpt4omini_seed42
different_model_different_prompt_family,gemini-2.5-flash-lite,same_definition,P4_same_definition_gemini_flash_lite_seed42,0.0,5827943ef2b2,qwen2.5-7b-instruct,same_elimination,P4_same_elimination_qwen25_7b_seed42
different_model_different_prompt_family,gemini-2.5-flash-lite,same_definition,P4_same_definition_gemini_flash_lite_seed42,1.1102230246251565e-16,5827943ef2b2,qwen3.5-plus,same_elimination,P4_same_elimination_qwen35_plus_seed42
different_model_same_prompt_family,gpt-4o-mini,same_definition,P4_same_definition_gpt4omini_seed42,0.0,5827943ef2b2,qwen2.5-7b-instruct,same_definition,P4_same_definition_qwen25_7b_seed42
different_model_same_prompt_family,gpt-4o-mini,same_definition,P4_same_definition_gpt4omini_seed42,0.0,5827943ef2b2,qwen3.5-plus,same_definition,P4_same_definition_qwen35_plus_seed42
different_model_different_prompt_family,gpt-4o-mini,same_definition,P4_same_definition_gpt4omini_seed42,0.19999999999999998,5827943ef2b2,deepseek-chat,same_elimination,P4_same_elimination_deepseek_chat_seed42
different_model_different_prompt_family,gpt-4o-mini,same_definition,P4_same_definition_gpt4omini_seed42,0.0,5827943ef2b2,gemini-2.5-flash-lite,same_elimination,P4_same_elimination_gemini_flash_lite_seed42
same_model_different_prompt_family,gpt-4o-mini,same_definition,P4_same_definition_gpt4omini_seed42,0.0,5827943ef2b2,gpt-4o-mini,same_elimination,P4_same_elimination_gpt4omini_seed42
different_model_different_prompt_family,gpt-4o-mini,same_definition,P4_same_definition_gpt4omini_seed42,0.0,5827943ef2b2,qwen2.5-7b-instruct,same_elimination,P4_same_elimination_qwen25_7b_seed42
different_model_different_prompt_family,gpt-4o-mini,same_definition,P4_same_definition_gpt4omini_seed42,1.1102230246251565e-16,5827943ef2b2,qwen3.5-plus,same_elimination,P4_same_elimination_qwen35_plus_seed42
different_model_same_prompt_family,qwen2.5-7b-instruct,same_definition,P4_same_definition_qwen25_7b_seed42,0.0,5827943ef2b2,qwen3.5-plus,same_definition,P4_same_definition_qwen35_plus_seed42
different_model_different_prompt_family,qwen2.5-7b-instruct,same_definition,P4_same_definition_qwen25_7b_seed42,0.19999999999999998,5827943ef2b2,deepseek-chat,same_elimination,P4_same_elimination_deepseek_chat_seed42
different_model_different_prompt_family,qwen2.5-7b-instruct,same_definition,P4_same_definition_qwen25_7b_seed42,0.0,5827943ef2b2,gemini-2.5-flash-lite,same_elimination,P4_same_elimination_gemini_flash_lite_seed42
different_model_different_prompt_family,qwen2.5-7b-instruct,same_definition,P4_same_definition_qwen25_7b_seed42,0.0,5827943ef2b2,gpt-4o-mini,same_elimination,P4_same_elimination_gpt4omini_seed42
same_model_different_prompt_family,qwen2.5-7b-instruct,same_definition,P4_same_definition_qwen25_7b_seed42,0.0,5827943ef2b2,qwen2.5-7b-instruct,same_elimination,P4_same_elimination_qwen25_7b_seed42
different_model_different_prompt_family,qwen2.5-7b-instruct,same_definition,P4_same_definition_qwen25_7b_seed42,1.1102230246251565e-16,5827943ef2b2,qwen3.5-plus,same_elimination,P4_same_elimination_qwen35_plus_seed42
different_model_different_prompt_family,qwen3.5-plus,same_definition,P4_same_definition_qwen35_plus_seed42,0.19999999999999998,5827943ef2b2,deepseek-chat,same_elimination,P4_same_elimination_deepseek_chat_seed42
different_model_different_prompt_family,qwen3.5-plus,same_definition,P4_same_definition_qwen35_plus_seed42,0.0,5827943ef2b2,gemini-2.5-flash-lite,same_elimination,P4_same_elimination_gemini_flash_lite_seed42
different_model_different_prompt_family,qwen3.5-plus,same_definition,P4_same_definition_qwen35_plus_seed42,0.0,5827943ef2b2,gpt-4o-mini,same_elimination,P4_same_elimination_gpt4omini_seed42
different_model_different_prompt_family,qwen3.5-plus,same_definition,P4_same_definition_qwen35_plus_seed42,0.0,5827943ef2b2,qwen2.5-7b-instruct,same_elimination,P4_same_elimination_qwen25_7b_seed42
same_model_different_prompt_family,qwen3.5-plus,same_definition,P4_same_definition_qwen35_plus_seed42,1.1102230246251565e-16,5827943ef2b2,qwen3.5-plus,same_elimination,P4_same_elimination_qwen35_plus_seed42
different_model_same_prompt_family,deepseek-chat,same_elimination,P4_same_elimination_deepseek_chat_seed42,0.19999999999999998,5827943ef2b2,gemini-2.5-flash-lite,same_elimination,P4_same_elimination_gemini_flash_lite_seed42
different_model_same_prompt_family,deepseek-chat,same_elimination,P4_same_elimination_deepseek_chat_seed42,0.19999999999999998,5827943ef2b2,gpt-4o-mini,same_elimination,P4_same_elimination_gpt4omini_seed42
different_model_same_prompt_family,deepseek-chat,same_elimination,P4_same_elimination_deepseek_chat_seed42,0.19999999999999998,5827943ef2b2,qwen2.5-7b-instruct,same_elimination,P4_same_elimination_qwen25_7b_seed42
different_model_same_prompt_family,deepseek-chat,same_elimination,P4_same_elimination_deepseek_chat_seed42,0.19999999999999987,5827943ef2b2,qwen3.5-plus,same_elimination,P4_same_elimination_qwen35_plus_seed42
different_model_same_prompt_family,gemini-2.5-flash-lite,same_elimination,P4_same_elimination_gemini_flash_lite_seed42,0.0,5827943ef2b2,gpt-4o-mini,same_elimination,P4_same_elimination_gpt4omini_seed42
different_model_same_prompt_family,gemini-2.5-flash-lite,same_elimination,P4_same_elimination_gemini_flash_lite_seed42,0.0,5827943ef2b2,qwen2.5-7b-instruct,same_elimination,P4_same_elimination_qwen25_7b_seed42
different_model_same_prompt_family,gemini-2.5-flash-lite,same_elimination,P4_same_elimination_gemini_flash_lite_seed42,1.1102230246251565e-16,5827943ef2b2,qwen3.5-plus,same_elimination,P4_same_elimination_qwen35_plus_seed42
different_model_same_prompt_family,gpt-4o-mini,same_elimination,P4_same_elimination_gpt4omini_seed42,0.0,5827943ef2b2,qwen2.5-7b-instruct,same_elimination,P4_same_elimination_qwen25_7b_seed42
different_model_same_prompt_family,gpt-4o-mini,same_elimination,P4_same_elimination_gpt4omini_seed42,1.1102230246251565e-16,5827943ef2b2,qwen3.5-plus,same_elimination,P4_same_elimination_qwen35_plus_seed42
different_model_same_prompt_family,qwen2.5-7b-instruct,same_elimination,P4_same_elimination_qwen25_7b_seed42,1.1102230246251565e-16,5827943ef2b2,qwen3.5-plus,same_elimination,P4_same_elimination_qwen35_plus_seed42
different_model_same_prompt,gpt-4o-mini,same_prompt,P4_same_prompt_gpt4omini_seed42,0.0,5827943ef2b2,qwen3.5-plus,same_prompt,P4_same_prompt_qwen35_plus_seed42
different_model_same_prompt_family,deepseek-chat,mixed_strategy,P4_mixed_strategy_deepseek_chat_seed42,0.19999999999999996,df0e7d3fed0d,gemini-2.5-flash-lite,mixed_strategy,P4_mixed_strategy_gemini_flash_lite_seed42
different_model_same_prompt_family,deepseek-chat,mixed_strategy,P4_mixed_strategy_deepseek_chat_seed42,0.19999999999999996,df0e7d3fed0d,gpt-4o-mini,mixed_strategy,P4_mixed_strategy_gpt4omini_seed42
different_model_same_prompt_family,deepseek-chat,mixed_strategy,P4_mixed_strategy_deepseek_chat_seed42,0.06000000000000001,df0e7d3fed0d,qwen2.5-7b-instruct,mixed_strategy,P4_mixed_strategy_qwen25_7b_seed42
different_model_same_prompt_family,deepseek-chat,mixed_strategy,P4_mixed_strategy_deepseek_chat_seed42,0.14,df0e7d3fed0d,qwen3.5-plus,mixed_strategy,P4_mixed_strategy_qwen35_plus_seed42
same_model_different_prompt_family,deepseek-chat,mixed_strategy,P4_mixed_strategy_deepseek_chat_seed42,0.8,df0e7d3fed0d,deepseek-chat,same_definition,P4_same_definition_deepseek_chat_seed42
different_model_different_prompt_family,deepseek-chat,mixed_strategy,P4_mixed_strategy_deepseek_chat_seed42,0.19999999999999996,df0e7d3fed0d,gemini-2.5-flash-lite,same_definition,P4_same_definition_gemini_flash_lite_seed42
different_model_different_prompt_family,deepseek-chat,mixed_strategy,P4_mixed_strategy_deepseek_chat_seed42,0.19999999999999996,df0e7d3fed0d,gpt-4o-mini,same_definition,P4_same_definition_gpt4omini_seed42
different_model_different_prompt_family,deepseek-chat,mixed_strategy,P4_mixed_strategy_deepseek_chat_seed42,0.19999999999999996,df0e7d3fed0d,qwen2.5-7b-instruct,same_definition,P4_same_definition_qwen25_7b_seed42
different_model_different_prompt_family,deepseek-chat,mixed_strategy,P4_mixed_strategy_deepseek_chat_seed42,0.19999999999999996,df0e7d3fed0d,qwen3.5-plus,same_definition,P4_same_definition_qwen35_plus_seed42
same_model_different_prompt_family,deepseek-chat,mixed_strategy,P4_mixed_strategy_deepseek_chat_seed42,0.6,df0e7d3fed0d,deepseek-chat,same_elimination,P4_same_elimination_deepseek_chat_seed42
different_model_different_prompt_family,deepseek-chat,mixed_strategy,P4_mixed_strategy_deepseek_chat_seed42,0.19999999999999996,df0e7d3fed0d,gemini-2.5-flash-lite,same_elimination,P4_same_elimination_gemini_flash_lite_seed42
different_model_different_prompt_family,deepseek-chat,mixed_strategy,P4_mixed_strategy_deepseek_chat_seed42,0.2,df0e7d3fed0d,gpt-4o-mini,same_elimination,P4_same_elimination_gpt4omini_seed42
different_model_different_prompt_family,deepseek-chat,mixed_strategy,P4_mixed_strategy_deepseek_chat_seed42,0.19999999999999996,df0e7d3fed0d,qwen2.5-7b-instruct,same_elimination,P4_same_elimination_qwen25_7b_seed42
different_model_different_prompt_family,deepseek-chat,mixed_strategy,P4_mixed_strategy_deepseek_chat_seed42,0.19999999999999996,df0e7d3fed0d,qwen3.5-plus,same_elimination,P4_same_elimination_qwen35_plus_seed42
different_model_same_prompt_family,gemini-2.5-flash-lite,mixed_strategy,P4_mixed_strategy_gemini_flash_lite_seed42,0.0,df0e7d3fed0d,gpt-4o-mini,mixed_strategy,P4_mixed_strategy_gpt4omini_seed42
different_model_same_prompt_family,gemini-2.5-flash-lite,mixed_strategy,P4_mixed_strategy_gemini_flash_lite_seed42,0.19999999999999998,df0e7d3fed0d,qwen2.5-7b-instruct,mixed_strategy,P4_mixed_strategy_qwen25_7b_seed42
different_model_same_prompt_family,gemini-2.5-flash-lite,mixed_strategy,P4_mixed_strategy_gemini_flash_lite_seed42,0.19999999999999998,df0e7d3fed0d,qwen3.5-plus,mixed_strategy,P4_mixed_strategy_qwen35_plus_seed42
different_model_different_prompt_family,gemini-2.5-flash-lite,mixed_strategy,P4_mixed_strategy_gemini_flash_lite_seed42,0.94,df0e7d3fed0d,deepseek-chat,same_definition,P4_same_definition_deepseek_chat_seed42
same_model_different_prompt_family,gemini-2.5-flash-lite,mixed_strategy,P4_mixed_strategy_gemini_flash_lite_seed42,0.0,df0e7d3fed0d,gemini-2.5-flash-lite,same_definition,P4_same_definition_gemini_flash_lite_seed42
different_model_different_prompt_family,gemini-2.5-flash-lite,mixed_strategy,P4_mixed_strategy_gemini_flash_lite_seed42,0.0,df0e7d3fed0d,gpt-4o-mini,same_definition,P4_same_definition_gpt4omini_seed42
different_model_different_prompt_family,gemini-2.5-flash-lite,mixed_strategy,P4_mixed_strategy_gemini_flash_lite_seed42,0.0,df0e7d3fed0d,qwen2.5-7b-instruct,same_definition,P4_same_definition_qwen25_7b_seed42
different_model_different_prompt_family,gemini-2.5-flash-lite,mixed_strategy,P4_mixed_strategy_gemini_flash_lite_seed42,0.0,df0e7d3fed0d,qwen3.5-plus,same_definition,P4_same_definition_qwen35_plus_seed42
different_model_different_prompt_family,gemini-2.5-flash-lite,mixed_strategy,P4_mixed_strategy_gemini_flash_lite_seed42,0.74,df0e7d3fed0d,deepseek-chat,same_elimination,P4_same_elimination_deepseek_chat_seed42
same_model_different_prompt_family,gemini-2.5-flash-lite,mixed_strategy,P4_mixed_strategy_gemini_flash_lite_seed42,0.0,df0e7d3fed0d,gemini-2.5-flash-lite,same_elimination,P4_same_elimination_gemini_flash_lite_seed42
different_model_different_prompt_family,gemini-2.5-flash-lite,mixed_strategy,P4_mixed_strategy_gemini_flash_lite_seed42,0.19999999999999998,df0e7d3fed0d,gpt-4o-mini,same_elimination,P4_same_elimination_gpt4omini_seed42
different_model_different_prompt_family,gemini-2.5-flash-lite,mixed_strategy,P4_mixed_strategy_gemini_flash_lite_seed42,0.0,df0e7d3fed0d,qwen2.5-7b-instruct,same_elimination,P4_same_elimination_qwen25_7b_seed42
different_model_different_prompt_family,gemini-2.5-flash-lite,mixed_strategy,P4_mixed_strategy_gemini_flash_lite_seed42,0.14,df0e7d3fed0d,qwen3.5-plus,same_elimination,P4_same_elimination_qwen35_plus_seed42
different_model_same_prompt_family,gpt-4o-mini,mixed_strategy,P4_mixed_strategy_gpt4omini_seed42,0.19999999999999998,df0e7d3fed0d,qwen2.5-7b-instruct,mixed_strategy,P4_mixed_strategy_qwen25_7b_seed42
different_model_same_prompt_family,gpt-4o-mini,mixed_strategy,P4_mixed_strategy_gpt4omini_seed42,0.19999999999999998,df0e7d3fed0d,qwen3.5-plus,mixed_strategy,P4_mixed_strategy_qwen35_plus_seed42
different_model_different_prompt_family,gpt-4o-mini,mixed_strategy,P4_mixed_strategy_gpt4omini_seed42,0.94,df0e7d3fed0d,deepseek-chat,same_definition,P4_same_definition_deepseek_chat_seed42
different_model_different_prompt_family,gpt-4o-mini,mixed_strategy,P4_mixed_strategy_gpt4omini_seed42,0.0,df0e7d3fed0d,gemini-2.5-flash-lite,same_definition,P4_same_definition_gemini_flash_lite_seed42
same_model_different_prompt_family,gpt-4o-mini,mixed_strategy,P4_mixed_strategy_gpt4omini_seed42,0.0,df0e7d3fed0d,gpt-4o-mini,same_definition,P4_same_definition_gpt4omini_seed42
different_model_different_prompt_family,gpt-4o-mini,mixed_strategy,P4_mixed_strategy_gpt4omini_seed42,0.0,df0e7d3fed0d,qwen2.5-7b-instruct,same_definition,P4_same_definition_qwen25_7b_seed42
different_model_different_prompt_family,gpt-4o-mini,mixed_strategy,P4_mixed_strategy_gpt4omini_seed42,0.0,df0e7d3fed0d,qwen3.5-plus,same_definition,P4_same_definition_qwen35_plus_seed42
different_model_different_prompt_family,gpt-4o-mini,mixed_strategy,P4_mixed_strategy_gpt4omini_seed42,0.74,df0e7d3fed0d,deepseek-chat,same_elimination,P4_same_elimination_deepseek_chat_seed42
different_model_different_prompt_family,gpt-4o-mini,mixed_strategy,P4_mixed_strategy_gpt4omini_seed42,0.0,df0e7d3fed0d,gemini-2.5-flash-lite,same_elimination,P4_same_elimination_gemini_flash_lite_seed42
same_model_different_prompt_family,gpt-4o-mini,mixed_strategy,P4_mixed_strategy_gpt4omini_seed42,0.19999999999999998,df0e7d3fed0d,gpt-4o-mini,same_elimination,P4_same_elimination_gpt4omini_seed42
different_model_different_prompt_family,gpt-4o-mini,mixed_strategy,P4_mixed_strategy_gpt4omini_seed42,0.0,df0e7d3fed0d,qwen2.5-7b-instruct,same_elimination,P4_same_elimination_qwen25_7b_seed42
different_model_different_prompt_family,gpt-4o-mini,mixed_strategy,P4_mixed_strategy_gpt4omini_seed42,0.14,df0e7d3fed0d,qwen3.5-plus,same_elimination,P4_same_elimination_qwen35_plus_seed42
different_model_same_prompt_family,qwen2.5-7b-instruct,mixed_strategy,P4_mixed_strategy_qwen25_7b_seed42,0.2,df0e7d3fed0d,qwen3.5-plus,mixed_strategy,P4_mixed_strategy_qwen35_plus_seed42
different_model_different_prompt_family,qwen2.5-7b-instruct,mixed_strategy,P4_mixed_strategy_qwen25_7b_seed42,0.74,df0e7d3fed0d,deepseek-chat,same_definition,P4_same_definition_deepseek_chat_seed42
different_model_different_prompt_family,qwen2.5-7b-instruct,mixed_strategy,P4_mixed_strategy_qwen25_7b_seed42,0.19999999999999998,df0e7d3fed0d,gemini-2.5-flash-lite,same_definition,P4_same_definition_gemini_flash_lite_seed42
different_model_different_prompt_family,qwen2.5-7b-instruct,mixed_strategy,P4_mixed_strategy_qwen25_7b_seed42,0.19999999999999998,df0e7d3fed0d,gpt-4o-mini,same_definition,P4_same_definition_gpt4omini_seed42
same_model_different_prompt_family,qwen2.5-7b-instruct,mixed_strategy,P4_mixed_strategy_qwen25_7b_seed42,0.19999999999999998,df0e7d3fed0d,qwen2.5-7b-instruct,same_definition,P4_same_definition_qwen25_7b_seed42
different_model_different_prompt_family,qwen2.5-7b-instruct,mixed_strategy,P4_mixed_strategy_qwen25_7b_seed42,0.19999999999999998,df0e7d3fed0d,qwen3.5-plus,same_definition,P4_same_definition_qwen35_plus_seed42
different_model_different_prompt_family,qwen2.5-7b-instruct,mixed_strategy,P4_mixed_strategy_qwen25_7b_seed42,0.54,df0e7d3fed0d,deepseek-chat,same_elimination,P4_same_elimination_deepseek_chat_seed42
different_model_different_prompt_family,qwen2.5-7b-instruct,mixed_strategy,P4_mixed_strategy_qwen25_7b_seed42,0.19999999999999998,df0e7d3fed0d,gemini-2.5-flash-lite,same_elimination,P4_same_elimination_gemini_flash_lite_seed42
different_model_different_prompt_family,qwen2.5-7b-instruct,mixed_strategy,P4_mixed_strategy_qwen25_7b_seed42,0.2,df0e7d3fed0d,gpt-4o-mini,same_elimination,P4_same_elimination_gpt4omini_seed42
same_model_different_prompt_family,qwen2.5-7b-instruct,mixed_strategy,P4_mixed_strategy_qwen25_7b_seed42,0.19999999999999998,df0e7d3fed0d,qwen2.5-7b-instruct,same_elimination,P4_same_elimination_qwen25_7b_seed42
different_model_different_prompt_family,qwen2.5-7b-instruct,mixed_strategy,P4_mixed_strategy_qwen25_7b_seed42,0.19999999999999996,df0e7d3fed0d,qwen3.5-plus,same_elimination,P4_same_elimination_qwen35_plus_seed42
different_model_different_prompt_family,qwen3.5-plus,mixed_strategy,P4_mixed_strategy_qwen35_plus_seed42,0.94,df0e7d3fed0d,deepseek-chat,same_definition,P4_same_definition_deepseek_chat_seed42
different_model_different_prompt_family,qwen3.5-plus,mixed_strategy,P4_mixed_strategy_qwen35_plus_seed42,0.19999999999999998,df0e7d3fed0d,gemini-2.5-flash-lite,same_definition,P4_same_definition_gemini_flash_lite_seed42
different_model_different_prompt_family,qwen3.5-plus,mixed_strategy,P4_mixed_strategy_qwen35_plus_seed42,0.19999999999999998,df0e7d3fed0d,gpt-4o-mini,same_definition,P4_same_definition_gpt4omini_seed42
different_model_different_prompt_family,qwen3.5-plus,mixed_strategy,P4_mixed_strategy_qwen35_plus_seed42,0.19999999999999998,df0e7d3fed0d,qwen2.5-7b-instruct,same_definition,P4_same_definition_qwen25_7b_seed42
same_model_different_prompt_family,qwen3.5-plus,mixed_strategy,P4_mixed_strategy_qwen35_plus_seed42,0.19999999999999998,df0e7d3fed0d,qwen3.5-plus,same_definition,P4_same_definition_qwen35_plus_seed42
