probe_kind,run_name,model,agent_id,target_label,target_major_label,primary,secondary,primary_major,secondary_major,exact_hit,primary_exact_hit,secondary_exact_hit,same_major_primary_hit,same_major_any_hit,agent_answer_correct
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,3,case_analysis,logical_proof,ethical_reasoning,ethical_reasoning,mmlu_domain_reasoning,mmlu_domain_reasoning,0,0,0,0,0,0
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,4,edge_case_analysis,optimization_boundary_meta,option_contrast,option_contrast,mmlu_option_semantics,mmlu_option_semantics,0,0,0,0,0,0
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,0,distractor_elimination,mmlu_option_semantics,option_contrast,option_contrast,mmlu_option_semantics,mmlu_option_semantics,0,0,0,1,1,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,1,rule_or_principle_application,mmlu_domain_reasoning,concept_definition_match,option_contrast,mmlu_option_semantics,mmlu_option_semantics,0,0,0,0,0,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,2,decomposition,representation_formalization,decomposition,decomposition,representation_formalization,representation_formalization,1,1,1,1,1,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,3,case_analysis,logical_proof,option_contrast,option_contrast,mmlu_option_semantics,mmlu_option_semantics,0,0,0,0,0,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,4,edge_case_analysis,optimization_boundary_meta,option_contrast,option_contrast,mmlu_option_semantics,mmlu_option_semantics,0,0,0,0,0,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,0,distractor_elimination,mmlu_option_semantics,concept_definition_match,option_contrast,mmlu_option_semantics,mmlu_option_semantics,0,0,0,1,1,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,1,rule_or_principle_application,mmlu_domain_reasoning,concept_definition_match,option_contrast,mmlu_option_semantics,mmlu_option_semantics,0,0,0,0,0,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,2,decomposition,representation_formalization,concept_definition_match,option_contrast,mmlu_option_semantics,mmlu_option_semantics,0,0,0,0,0,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,3,case_analysis,logical_proof,concept_definition_match,option_contrast,mmlu_option_semantics,mmlu_option_semantics,0,0,0,0,0,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,4,edge_case_analysis,optimization_boundary_meta,causal_mechanism_reasoning,concept_definition_match,mmlu_domain_reasoning,mmlu_option_semantics,0,0,0,0,0,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,0,distractor_elimination,mmlu_option_semantics,option_contrast,distractor_elimination,mmlu_option_semantics,mmlu_option_semantics,1,0,1,1,1,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,1,rule_or_principle_application,mmlu_domain_reasoning,option_contrast,distractor_elimination,mmlu_option_semantics,mmlu_option_semantics,0,0,0,0,0,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,2,decomposition,representation_formalization,decomposition,decomposition,representation_formalization,representation_formalization,1,1,1,1,1,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,3,case_analysis,logical_proof,option_contrast,option_contrast,mmlu_option_semantics,mmlu_option_semantics,0,0,0,0,0,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,4,edge_case_analysis,optimization_boundary_meta,answer_to_stem_backward_check,answer_to_stem_backward_check,mmlu_option_semantics,mmlu_option_semantics,0,0,0,0,0,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,0,distractor_elimination,mmlu_option_semantics,algebraic_derivation,equation_solving,algebra_computation,algebra_computation,0,0,0,0,0,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,1,rule_or_principle_application,mmlu_domain_reasoning,algebraic_derivation,equation_solving,algebra_computation,algebra_computation,0,0,0,0,0,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,2,decomposition,representation_formalization,decomposition,algebraic_derivation,representation_formalization,algebra_computation,1,1,0,1,1,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,3,case_analysis,logical_proof,algebraic_derivation,equation_solving,algebra_computation,algebra_computation,0,0,0,0,0,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,4,edge_case_analysis,optimization_boundary_meta,algebraic_derivation,equation_solving,algebra_computation,algebra_computation,0,0,0,0,0,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,0,distractor_elimination,mmlu_option_semantics,concept_definition_match,option_contrast,mmlu_option_semantics,mmlu_option_semantics,0,0,0,1,1,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,1,rule_or_principle_application,mmlu_domain_reasoning,option_contradiction_check,answer_to_stem_backward_check,mmlu_option_semantics,mmlu_option_semantics,0,0,0,0,0,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,2,decomposition,representation_formalization,decomposition,decomposition,representation_formalization,representation_formalization,1,1,1,1,1,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,3,case_analysis,logical_proof,option_contrast,distractor_elimination,mmlu_option_semantics,mmlu_option_semantics,0,0,0,0,0,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,4,edge_case_analysis,optimization_boundary_meta,option_contrast,option_contrast,mmlu_option_semantics,mmlu_option_semantics,0,0,0,0,0,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,0,distractor_elimination,mmlu_option_semantics,case_analysis,case_analysis,logical_proof,logical_proof,0,0,0,0,0,0
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,1,rule_or_principle_application,mmlu_domain_reasoning,case_analysis,case_analysis,logical_proof,logical_proof,0,0,0,0,0,0
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,2,decomposition,representation_formalization,case_analysis,case_analysis,logical_proof,logical_proof,0,0,0,0,0,0
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,3,case_analysis,logical_proof,case_analysis,case_analysis,logical_proof,logical_proof,1,1,1,1,1,0
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,4,edge_case_analysis,optimization_boundary_meta,case_analysis,case_analysis,logical_proof,logical_proof,0,0,0,0,0,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,0,distractor_elimination,mmlu_option_semantics,option_contrast,distractor_elimination,mmlu_option_semantics,mmlu_option_semantics,1,0,1,1,1,0
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,1,rule_or_principle_application,mmlu_domain_reasoning,concept_definition_match,option_contrast,mmlu_option_semantics,mmlu_option_semantics,0,0,0,0,0,0
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,2,decomposition,representation_formalization,decomposition,decomposition,representation_formalization,representation_formalization,1,1,1,1,1,0
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,3,case_analysis,logical_proof,option_contrast,distractor_elimination,mmlu_option_semantics,mmlu_option_semantics,0,0,0,0,0,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,4,edge_case_analysis,optimization_boundary_meta,rule_or_principle_application,rule_or_principle_application,mmlu_domain_reasoning,mmlu_domain_reasoning,0,0,0,0,0,0
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,0,distractor_elimination,mmlu_option_semantics,option_contrast,option_contrast,mmlu_option_semantics,mmlu_option_semantics,0,0,0,1,1,0
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,1,rule_or_principle_application,mmlu_domain_reasoning,option_contrast,distractor_elimination,mmlu_option_semantics,mmlu_option_semantics,0,0,0,0,0,0
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,2,decomposition,representation_formalization,decomposition,decomposition,representation_formalization,representation_formalization,1,1,1,1,1,0
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,3,case_analysis,logical_proof,case_analysis,case_analysis,logical_proof,logical_proof,1,1,1,1,1,0
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,4,edge_case_analysis,optimization_boundary_meta,option_contrast,option_contrast,mmlu_option_semantics,mmlu_option_semantics,0,0,0,0,0,0
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,0,distractor_elimination,mmlu_option_semantics,option_contrast,distractor_elimination,mmlu_option_semantics,mmlu_option_semantics,1,0,1,1,1,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,1,rule_or_principle_application,mmlu_domain_reasoning,option_contrast,distractor_elimination,mmlu_option_semantics,mmlu_option_semantics,0,0,0,0,0,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,2,decomposition,representation_formalization,decomposition,decomposition,representation_formalization,representation_formalization,1,1,1,1,1,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,3,case_analysis,logical_proof,concept_definition_match,option_contrast,mmlu_option_semantics,mmlu_option_semantics,0,0,0,0,0,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,4,edge_case_analysis,optimization_boundary_meta,option_contrast,distractor_elimination,mmlu_option_semantics,mmlu_option_semantics,0,0,0,0,0,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,0,distractor_elimination,mmlu_option_semantics,rule_or_principle_application,rule_or_principle_application,mmlu_domain_reasoning,mmlu_domain_reasoning,0,0,0,0,0,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,1,rule_or_principle_application,mmlu_domain_reasoning,rule_or_principle_application,rule_or_principle_application,mmlu_domain_reasoning,mmlu_domain_reasoning,1,1,1,1,1,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,2,decomposition,representation_formalization,concept_definition_match,answer_to_stem_backward_check,mmlu_option_semantics,mmlu_option_semantics,0,0,0,0,0,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,3,case_analysis,logical_proof,rule_or_principle_application,concept_definition_match,mmlu_domain_reasoning,mmlu_option_semantics,0,0,0,0,0,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,4,edge_case_analysis,optimization_boundary_meta,rule_or_principle_application,edge_case_analysis,mmlu_domain_reasoning,optimization_boundary_meta,1,0,1,1,1,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,0,distractor_elimination,mmlu_option_semantics,answer_to_stem_backward_check,answer_to_stem_backward_check,mmlu_option_semantics,mmlu_option_semantics,0,0,0,1,1,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,1,rule_or_principle_application,mmlu_domain_reasoning,rule_or_principle_application,option_contrast,mmlu_domain_reasoning,mmlu_option_semantics,1,1,0,1,1,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,2,decomposition,representation_formalization,decomposition,decomposition,representation_formalization,representation_formalization,1,1,1,1,1,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,3,case_analysis,logical_proof,option_contrast,distractor_elimination,mmlu_option_semantics,mmlu_option_semantics,0,0,0,0,0,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,4,edge_case_analysis,optimization_boundary_meta,answer_to_stem_backward_check,answer_to_stem_backward_check,mmlu_option_semantics,mmlu_option_semantics,0,0,0,0,0,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,0,distractor_elimination,mmlu_option_semantics,concept_definition_match,concept_definition_match,mmlu_option_semantics,mmlu_option_semantics,0,0,0,1,1,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,1,rule_or_principle_application,mmlu_domain_reasoning,rule_or_principle_application,rule_or_principle_application,mmlu_domain_reasoning,mmlu_domain_reasoning,1,1,1,1,1,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,2,decomposition,representation_formalization,decomposition,decomposition,representation_formalization,representation_formalization,1,1,1,1,1,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,3,case_analysis,logical_proof,concept_definition_match,concept_definition_match,mmlu_option_semantics,mmlu_option_semantics,0,0,0,0,0,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,4,edge_case_analysis,optimization_boundary_meta,case_analysis,case_analysis,logical_proof,logical_proof,0,0,0,0,0,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,0,distractor_elimination,mmlu_option_semantics,option_contrast,option_contrast,mmlu_option_semantics,mmlu_option_semantics,0,0,0,1,1,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,1,rule_or_principle_application,mmlu_domain_reasoning,concept_definition_match,concept_definition_match,mmlu_option_semantics,mmlu_option_semantics,0,0,0,0,0,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,2,decomposition,representation_formalization,decomposition,decomposition,representation_formalization,representation_formalization,1,1,1,1,1,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,3,case_analysis,logical_proof,option_contrast,option_contrast,mmlu_option_semantics,mmlu_option_semantics,0,0,0,0,0,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,4,edge_case_analysis,optimization_boundary_meta,option_contrast,option_contrast,mmlu_option_semantics,mmlu_option_semantics,0,0,0,0,0,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,0,distractor_elimination,mmlu_option_semantics,proof_by_contradiction,case_analysis,logical_proof,logical_proof,0,0,0,0,0,0
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,1,rule_or_principle_application,mmlu_domain_reasoning,counterexample_search,consistency_verification,logical_proof,logical_proof,0,0,0,0,0,0
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,2,decomposition,representation_formalization,proof_by_contradiction,case_analysis,logical_proof,logical_proof,0,0,0,0,0,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,3,case_analysis,logical_proof,proof_by_contradiction,case_analysis,logical_proof,logical_proof,1,0,1,1,1,0
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,4,edge_case_analysis,optimization_boundary_meta,counterexample_search,case_analysis,logical_proof,logical_proof,0,0,0,0,0,0
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,0,distractor_elimination,mmlu_option_semantics,concept_definition_match,option_contradiction_check,mmlu_option_semantics,mmlu_option_semantics,0,0,0,1,1,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,1,rule_or_principle_application,mmlu_domain_reasoning,rule_or_principle_application,option_contradiction_check,mmlu_domain_reasoning,mmlu_option_semantics,1,1,0,1,1,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,2,decomposition,representation_formalization,decomposition,decomposition,representation_formalization,representation_formalization,1,1,1,1,1,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,3,case_analysis,logical_proof,concept_definition_match,concept_definition_match,mmlu_option_semantics,mmlu_option_semantics,0,0,0,0,0,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,4,edge_case_analysis,optimization_boundary_meta,concept_definition_match,option_contrast,mmlu_option_semantics,mmlu_option_semantics,0,0,0,0,0,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,0,distractor_elimination,mmlu_option_semantics,algebraic_derivation,equation_solving,algebra_computation,algebra_computation,0,0,0,0,0,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,1,rule_or_principle_application,mmlu_domain_reasoning,algebraic_derivation,equation_solving,algebra_computation,algebra_computation,0,0,0,0,0,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,2,decomposition,representation_formalization,algebraic_derivation,equation_solving,algebra_computation,algebra_computation,0,0,0,0,0,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,3,case_analysis,logical_proof,algebraic_derivation,equation_solving,algebra_computation,algebra_computation,0,0,0,0,0,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,4,edge_case_analysis,optimization_boundary_meta,algebraic_derivation,equation_solving,algebra_computation,algebra_computation,0,0,0,0,0,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,0,distractor_elimination,mmlu_option_semantics,case_analysis,case_analysis,logical_proof,logical_proof,0,0,0,0,0,0
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,1,rule_or_principle_application,mmlu_domain_reasoning,rule_or_principle_application,concept_definition_match,mmlu_domain_reasoning,mmlu_option_semantics,1,1,0,1,1,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,2,decomposition,representation_formalization,decomposition,decomposition,representation_formalization,representation_formalization,1,1,1,1,1,0
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,3,case_analysis,logical_proof,case_analysis,case_analysis,logical_proof,logical_proof,1,1,1,1,1,0
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,4,edge_case_analysis,optimization_boundary_meta,concept_definition_match,option_contrast,mmlu_option_semantics,mmlu_option_semantics,0,0,0,0,0,0
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,0,distractor_elimination,mmlu_option_semantics,symbolic_formulation,symbolic_formulation,representation_formalization,representation_formalization,0,0,0,0,0,0
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,1,rule_or_principle_application,mmlu_domain_reasoning,negation_exception_handling,negation_exception_handling,mmlu_option_semantics,mmlu_option_semantics,0,0,0,0,0,0
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,2,decomposition,representation_formalization,symbolic_formulation,symbolic_formulation,representation_formalization,representation_formalization,0,0,0,1,1,0
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,3,case_analysis,logical_proof,symbolic_formulation,equation_solving,representation_formalization,algebra_computation,0,0,0,0,0,0
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,4,edge_case_analysis,optimization_boundary_meta,symbolic_formulation,option_contrast,representation_formalization,mmlu_option_semantics,0,0,0,0,0,1
mixed,P3_mixed_strategy_qwen25_7b_seed42,qwen2.5-7b-instruct,0,distractor_elimination,mmlu_option_semantics,decomposition,decomposition,representation_formalization,representation_formalization,0,0,0,0,0,1
